* Konfiguration
*
*
* Populationsgroesse festlegen
* Definiert die Größe der Population für die Lösung mit Simulated Annealing. Default: 1000
? sa.population_size=100
* Definiert die Größe der Population für die Lösung mit Ant Colony Optimization. Default: 10000
? aco.population_size=1024
*
* Maximale Anzahl von Umläufen
* Die grösste erwartete Anzahl von Umläufen in einer Lösung. Zu kleine Werte führen dazu, dass das Programm nicht korrekt arbeitet.
* Zu grosse Werte führen zu einem unnötig großen Speicherverbrauch.
* Default: 700
? aco.max_num_of_circulations=867
*
* Maximale Länge eines Umlaufs.
* Beeinflusst den Speicherbedarf.
* Default: 50
? aco.max_circulation_length=40
? sa.max_circulation_length=80
*
* Verbindungsfahrten überprüfen
* Die Input-Datei enthält möglicherweise Verbindungsfahrten, deren Dauer oder Laufzeit mit 0 angegeben ist. Wenn 'check_emtpy_trips'
* gleich 'true' ist wird dies überprüft und falls nötig werden die Dauer bzw. die Laufzeit mit Durchschnittswerden überschrieben.
? check_emtpy_trips=true
*
* Servicefahrten überprüfen
* Die Input-Datei enthält möglicherweise nicht für alle Haltestellen, an denen Servicefahrten enden eine Verbindungsfahrt zu einem
* in der Input-Datei definierten Depot. Wenn 'check_service_trips' gleich 'true' ist wird dies überprüft und falls nötig werden
* neue Verbindungsfahrten erzeugt, die die Haltestellen der betroffenen Servicefahrten mit Depots verbinden.
? check_service_trips=true
*? check_service_trips=false
*
* Depots festlegen
* Definiert, nach welchem Verfahren die Depots festgelegt werden.
* no_service_trip:	Jede Haltestelle, an der keine Servicefahrten ankommen oder abgehen wird als Depot angesehen.
* one_digit_id:		Jede Haltestelle mit einstelliger Legacy-Id wird als Depot angesehen.
*?depot_detection_mode=no_service_trip
?depot_detection_mode=one_digit_id
*
* Haltestellennamen
* true: Die Haltestellennamen werden durch zufällig ausgewählte Strassennamen ersetzt.
*?use_random_streetnames=false
?use_random_streetnames=true
*
$CHARGINGSYSTEM:ID;Name
0;Plugin
1;Panthograph/Overhead
2;Battery Change
3;Induction
*
$STOPPOINT:ID;Code;Name;VehCapacityForCharging
3276805;50;8885;8885;000:10:44:00;000:11:32:15;0;0;1;0;0;14475
3276806;50;8885;8885;000:11:44:00;000:12:32:15;0;0;1;0;0;14475
3276818;50;8885;8885;000:12:44:00;000:13:32:15;0;0;1;0;0;14475
3276819;50;8885;8885;000:13:14:00;000:14:02:15;0;0;1;0;0;14475
3276808;50;8885;8885;000:13:44:00;000:14:32:15;0;0;1;0;0;14475
3276809;50;8885;8885;000:14:44:00;000:15:32:15;0;0;1;0;0;14475
3276816;50;8885;8885;000:15:44:00;000:16:32:15;0;0;1;0;0;14475
3276810;50;8885;8885;000:16:44:00;000:17:32:15;0;0;1;0;0;14475
3276811;50;8885;8885;000:17:44:00;000:18:32:15;0;0;1;0;0;14475
3276812;50;8885;8885;000:18:44:00;000:19:32:15;0;0;1;0;0;14475
3276815;50;8885;8885;000:20:14:00;000:21:02:15;0;0;1;0;0;14475
3342337;51;8883;9698;000:07:08:00;000:07:36:15;0;0;1;0;0;8475
3342340;51;8759;8206;000:07:31:00;000:07:48:24;0;0;1;0;0;5220
3342338;51;8260;8642;000:08:15:00;000:08:21:51;0;0;1;0;0;2055
3342343;51;9683;8761;000:12:22:00;000:12:57:03;0;0;1;0;0;10515
3342339;51;9683;8499;000:13:20:00;000:13:50:30;0;0;1;0;0;9150
3342342;51;9683;8890;000:14:10:00;000:14:47:49;0;0;1;0;0;11345
3473420;53;8674;8983;000:07:30:00;000:07:45:52;0;0;1;0;0;4760
3473421;53;8992;8993;000:12:35:00;000:13:03:31;0;0;1;0;0;8555
3473414;53;8992;8993;000:13:20:00;000:13:48:31;0;0;1;0;0;8555
3670018;56;8882;9140;000:21:43:00;000:22:04:00;0;0;1;0;0;6300
3866626;59;9140;8890;000:05:05:00;000:05:26:01;0;0;1;0;0;6305
4128769;63;9064;8890;000:06:53:00;000:07:12:57;0;0;1;0;0;5985
4128771;63;9064;8890;000:07:14:00;000:07:35:53;0;0;1;0;0;6565
4653063;71;9712;8208;000:06:48:00;000:06:54:00;0;0;1;0;0;1800
4653091;71;8207;9708;000:06:55:00;000:07:50:30;0;0;1;0;0;16650
4653075;71;9190;9705;000:07:10:00;000:08:04:00;0;0;1;0;0;16200
4653070;71;9704;9189;000:08:10:00;000:09:01:00;0;0;1;0;0;15300
4653074;71;9190;8309;000:08:10:00;000:08:47:00;0;0;1;0;0;11100
4653057;71;8889;9380;000:08:17:00;000:08:51:00;0;0;1;0;0;10200
4653076;71;8309;8890;000:08:51:00;000:09:30:00;0;0;1;0;0;11700
4653066;71;8889;9189;000:11:17:00;000:12:24:36;0;0;1;0;0;20280
4653082;71;9190;8890;000:11:19:00;000:12:27:00;0;0;1;0;0;20400
4653061;71;8889;9189;000:13:17:00;000:14:24:36;0;0;1;0;0;20280
4653083;71;9190;8890;000:13:19:00;000:14:27:00;0;0;1;0;0;20400
4653088;71;9708;9705;000:16:05:00;000:17:08:00;0;0;1;0;0;18900
4653062;71;8208;9189;000:16:15:00;000:17:10:00;0;0;1;0;0;16500
4653071;71;9704;9189;000:17:10:00;000:18:12:00;0;0;1;0;0;18600
4653089;71;9190;8208;000:17:15:00;000:17:56:40;0;0;1;0;0;12500
4915202;75;8673;8992;000:07:33:00;000:07:46:28;0;0;1;0;0;4040
5701635;87;8272;8890;000:06:24:00;000:06:37:00;0;0;1;0;0;3900
5701633;87;8887;9110;000:13:05:00;000:13:29:18;0;0;1;0;0;7290
5701636;87;9110;8890;000:14:12:00;000:14:37:44;0;0;1;0;0;7720
5701634;87;8272;8890;000:22:24:00;000:22:37:00;0;0;1;0;0;3900
6029326;92;8698;8890;000:04:51:00;000:04:57:30;0;0;1;0;0;1950
6029328;92;8698;8890;000:06:11:00;000:06:17:30;0;0;1;0;0;1950
6029330;92;8556;8890;000:06:55:00;000:07:27:00;0;0;1;0;0;9600
6029336;92;8888;8564;000:07:22:00;000:07:51:00;0;0;1;0;0;8700
6029331;92;8562;8890;000:07:57:00;000:08:27:00;0;0;1;0;0;9000
6029313;92;8888;8564;000:08:27:00;000:08:56:00;0;0;1;0;0;8700
6029329;92;8562;8890;000:08:57:00;000:09:27:00;0;0;1;0;0;9000
6029314;92;8888;8564;000:09:27:00;000:09:56:00;0;0;1;0;0;8700
6029327;92;8562;8890;000:09:57:00;000:10:27:00;0;0;1;0;0;9000
6029315;92;8888;8564;000:10:27:00;000:10:56:00;0;0;1;0;0;8700
6029332;92;8562;8890;000:10:57:00;000:11:27:00;0;0;1;0;0;9000
6029316;92;8888;8564;000:11:27:00;000:11:56:00;0;0;1;0;0;8700
6029333;92;8562;8890;000:11:57:00;000:12:27:00;0;0;1;0;0;9000
6029317;92;8888;8564;000:12:27:00;000:12:56:00;0;0;1;0;0;8700
6029334;92;8562;8890;000:12:57:00;000:13:27:00;0;0;1;0;0;9000
6029318;92;8888;8564;000:13:27:00;000:13:56:00;0;0;1;0;0;8700
6029335;92;8562;8890;000:13:57:00;000:14:27:00;0;0;1;0;0;9000
6029319;92;8888;8564;000:14:27:00;000:14:56:00;0;0;1;0;0;8700
6029344;92;8562;8890;000:14:57:00;000:15:27:00;0;0;1;0;0;9000
6029320;92;8888;8564;000:15:27:00;000:15:56:00;0;0;1;0;0;8700
6029337;92;8562;8890;000:15:57:00;000:16:27:00;0;0;1;0;0;9000
6029321;92;8888;8564;000:16:27:00;000:16:56:00;0;0;1;0;0;8700
6029338;92;8562;8890;000:16:57:00;000:17:27:00;0;0;1;0;0;9000
6029322;92;8888;8564;000:17:27:00;000:17:56:00;0;0;1;0;0;8700
6029339;92;8562;8890;000:17:57:00;000:18:27:00;0;0;1;0;0;9000
6029323;92;8888;8564;000:18:27:00;000:18:56:00;0;0;1;0;0;8700
6029340;92;8562;8890;000:18:57:00;000:19:27:00;0;0;1;0;0;9000
6029324;92;8888;8564;000:19:27:00;000:19:56:00;0;0;1;0;0;8700
6029341;92;8562;8890;000:19:57:00;000:20:27:00;0;0;1;0;0;9000
6029325;92;8888;8564;000:20:27:00;000:20:56:00;0;0;1;0;0;8700
6356993;97;8913;8332;000:13:00:00;000:13:30:56;0;0;1;0;0;9280
6488066;99;8922;8890;000:12:30:00;000:12:36:00;0;0;1;0;0;1800
6553602;100;8889;8922;000:07:45:00;000:07:52:00;0;0;1;0;0;2100
*
$DEADRUNTIME:FromStopID;ToStopID;FromTime;ToTime;Distance;RunTime;;;;;
8260;1;000:00:00:00;001:12:00:00;8000;900;;;;;
8883;1;000:00:00:00;001:12:00:00;20000;2500;;;;;
8260;8206;000:00:00:00;001:12:00:00;800;180;;;;;
8208;8207;000:00:00:00;001:12:00:00;461;120;;;;;
8309;8207;000:00:00:00;001:12:00:00;7200;600;;;;;
9189;8207;000:00:00:00;001:12:00:00;22000;2100;;;;;
9190;8207;000:00:00:00;001:12:00:00;22000;2100;;;;;
9380;8207;000:00:00:00;001:12:00:00;7200;600;;;;;
9704;8207;000:00:00:00;001:12:00:00;2549;240;;;;;
9705;8207;000:00:00:00;001:12:00:00;0;0;;;;;
9712;8207;000:00:00:00;001:12:00:00;3500;300;;;;;
8207;8208;000:00:00:00;001:12:00:00;461;120;;;;;
8309;8208;000:00:00:00;001:12:00:00;7200;600;;;;;
9189;8208;000:00:00:00;001:12:00:00;22000;2100;;;;;
9190;8208;000:00:00:00;001:12:00:00;22000;2100;;;;;
9380;8208;000:00:00:00;001:12:00:00;7200;600;;;;;
9704;8208;000:00:00:00;001:12:00:00;0;0;;;;;
9705;8208;000:00:00:00;001:12:00:00;0;0;;;;;
9712;8208;000:00:00:00;001:12:00:00;3500;300;;;;;
8880;8211;000:00:00:00;001:12:00:00;5540;480;;;;;
8881;8211;000:00:00:00;001:12:00:00;5540;480;;;;;
8882;8211;000:00:00:00;001:12:00:00;5540;480;;;;;
8883;8211;000:00:00:00;001:12:00:00;5540;480;;;;;
8884;8211;000:00:00:00;001:12:00:00;5540;480;;;;;
8885;8211;000:00:00:00;001:12:00:00;5540;480;;;;;
8886;8211;000:00:00:00;001:12:00:00;5540;480;;;;;
8887;8211;000:00:00:00;001:12:00:00;5540;480;;;;;
8888;8211;000:00:00:00;001:12:00:00;5540;480;;;;;
8889;8211;000:00:00:00;001:12:00:00;5540;480;;;;;
8890;8211;000:00:00:00;001:12:00:00;5540;480;;;;;
8913;8211;000:00:00:00;001:12:00:00;8500;900;;;;;
8880;8212;000:00:00:00;001:12:00:00;5540;480;;;;;
8881;8212;000:00:00:00;001:12:00:00;5540;480;;;;;
8882;8212;000:00:00:00;001:12:00:00;5540;480;;;;;
8883;8212;000:00:00:00;001:12:00:00;5540;480;;;;;
8884;8212;000:00:00:00;001:12:00:00;5540;480;;;;;
8885;8212;000:00:00:00;001:12:00:00;5540;480;;;;;
8886;8212;000:00:00:00;001:12:00:00;5540;480;;;;;
8887;8212;000:00:00:00;001:12:00:00;5540;480;;;;;
8888;8212;000:00:00:00;001:12:00:00;5540;480;;;;;
8889;8212;000:00:00:00;001:12:00:00;5540;480;;;;;
8890;8212;000:00:00:00;001:12:00:00;5540;480;;;;;
8913;8212;000:00:00:00;001:12:00:00;8500;900;;;;;
8603;8218;000:00:00:00;001:12:00:00;17760;2220;;;;;
8882;8241;000:00:00:00;001:12:00:00;5280;660;;;;;
8865;8259;000:00:00:00;001:12:00:00;18240;2280;;;;;
1;8260;000:00:00:00;001:12:00:00;8000;900;;;;;
8206;8260;000:00:00:00;001:12:00:00;800;180;;;;;
8880;8260;000:00:00:00;001:12:00:00;8500;1080;;;;;
8881;8260;000:00:00:00;001:12:00:00;8500;1080;;;;;
8882;8260;000:00:00:00;001:12:00:00;0;0;;;;;
8883;8260;000:00:00:00;001:12:00:00;8500;1080;;;;;
8884;8260;000:00:00:00;001:12:00:00;8500;1080;;;;;
8885;8260;000:00:00:00;001:12:00:00;0;0;;;;;
8886;8260;000:00:00:00;001:12:00:00;0;0;;;;;
8887;8260;000:00:00:00;001:12:00:00;8500;1080;;;;;
8888;8260;000:00:00:00;001:12:00:00;0;0;;;;;
8889;8260;000:00:00:00;001:12:00:00;0;0;;;;;
8890;8260;000:00:00:00;001:12:00:00;0;0;;;;;
8880;8264;000:00:00:00;001:12:00:00;0;0;;;;;
8881;8264;000:00:00:00;001:12:00:00;0;0;;;;;
8882;8264;000:00:00:00;001:12:00:00;0;0;;;;;
8883;8264;000:00:00:00;001:12:00:00;10000;720;;;;;
8884;8264;000:00:00:00;001:12:00:00;0;0;;;;;
8885;8264;000:00:00:00;001:12:00:00;0;0;;;;;
8886;8264;000:00:00:00;001:12:00:00;10000;720;;;;;
8887;8264;000:00:00:00;001:12:00:00;10000;720;;;;;
8888;8264;000:00:00:00;001:12:00:00;10000;720;;;;;
8889;8264;000:00:00:00;001:12:00:00;10000;720;;;;;
8890;8264;000:00:00:00;001:12:00:00;0;0;;;;;
9090;8264;000:00:00:00;001:12:00:00;2200;240;;;;;
9104;8264;000:00:00:00;001:12:00:00;3300;360;;;;;
9289;8264;000:00:00:00;001:12:00:00;3000;300;;;;;
9683;8264;000:00:00:00;001:12:00:00;3300;300;;;;;
9698;8264;000:00:00:00;001:12:00:00;3300;300;;;;;
9700;8264;000:00:00:00;001:12:00:00;3300;360;;;;;
8880;8265;000:00:00:00;001:12:00:00;8220;720;;;;;
8881;8265;000:00:00:00;001:12:00:00;8220;720;;;;;
8882;8265;000:00:00:00;001:12:00:00;0;0;;;;;
8883;8265;000:00:00:00;001:12:00:00;0;0;;;;;
8884;8265;000:00:00:00;001:12:00:00;0;0;;;;;
8885;8265;000:00:00:00;001:12:00:00;0;0;;;;;
8886;8265;000:00:00:00;001:12:00:00;8220;720;;;;;
8887;8265;000:00:00:00;001:12:00:00;0;0;;;;;
8888;8265;000:00:00:00;001:12:00:00;8220;720;;;;;
8889;8265;000:00:00:00;001:12:00:00;0;0;;;;;
8890;8265;000:00:00:00;001:12:00:00;0;0;;;;;
9104;8265;000:00:00:00;001:12:00:00;3000;300;;;;;
9683;8265;000:00:00:00;001:12:00:00;0;0;;;;;
9698;8265;000:00:00:00;001:12:00:00;0;0;;;;;
9700;8265;000:00:00:00;001:12:00:00;3000;300;;;;;
8272;8271;000:00:00:00;001:12:00:00;300;300;;;;;
8603;8271;000:00:00:00;001:12:00:00;0;0;;;;;
8623;8271;000:00:00:00;001:12:00:00;8000;720;;;;;
8624;8271;000:00:00:00;001:12:00:00;8000;720;;;;;
8646;8271;000:00:00:00;001:12:00:00;0;0;;;;;
8647;8271;000:00:00:00;001:12:00:00;17000;1500;;;;;
8880;8271;000:00:00:00;001:12:00:00;0;0;;;;;
8881;8271;000:00:00:00;001:12:00:00;0;0;;;;;
8882;8271;000:00:00:00;001:12:00:00;0;0;;;;;
8883;8271;000:00:00:00;001:12:00:00;6413;480;;;;;
8884;8271;000:00:00:00;001:12:00:00;6413;480;;;;;
8885;8271;000:00:00:00;001:12:00:00;6547;720;;;;;
8886;8271;000:00:00:00;001:12:00:00;6413;480;;;;;
8887;8271;000:00:00:00;001:12:00:00;6547;720;;;;;
8888;8271;000:00:00:00;001:12:00:00;0;0;;;;;
8889;8271;000:00:00:00;001:12:00:00;0;0;;;;;
8890;8271;000:00:00:00;001:12:00:00;0;0;;;;;
8951;8271;000:00:00:00;001:12:00:00;12000;1200;;;;;
8953;8271;000:00:00:00;001:12:00:00;12000;1200;;;;;
8970;8271;000:00:00:00;001:12:00:00;3364;420;;;;;
9003;8271;000:00:00:00;001:12:00:00;2500;420;;;;;
9004;8271;000:00:00:00;001:12:00:00;2500;420;;;;;
9048;8271;000:00:00:00;001:12:00:00;0;0;;;;;
9109;8271;000:00:00:00;001:12:00:00;7335;600;;;;;
9110;8271;000:00:00:00;001:12:00:00;6487;600;;;;;
9129;8271;000:00:00:00;001:12:00:00;0;0;;;;;
9362;8271;000:00:00:00;001:12:00:00;0;0;;;;;
8271;8272;000:00:00:00;001:12:00:00;0;0;;;;;
8336;8272;000:00:00:00;001:12:00:00;5280;660;;;;;
8603;8272;000:00:00:00;001:12:00:00;0;0;;;;;
8623;8272;000:00:00:00;001:12:00:00;0;0;;;;;
8624;8272;000:00:00:00;001:12:00:00;0;0;;;;;
8646;8272;000:00:00:00;001:12:00:00;0;0;;;;;
8647;8272;000:00:00:00;001:12:00:00;0;0;;;;;
8880;8272;000:00:00:00;001:12:00:00;6413;480;;;;;
8881;8272;000:00:00:00;001:12:00:00;6390;600;;;;;
8882;8272;000:00:00:00;001:12:00:00;6547;720;;;;;
8883;8272;000:00:00:00;001:12:00:00;7660;720;;;;;
8884;8272;000:00:00:00;001:12:00:00;0;0;;;;;
8885;8272;000:00:00:00;001:12:00:00;6413;480;;;;;
8886;8272;000:00:00:00;001:12:00:00;6547;720;;;;;
8887;8272;000:00:00:00;001:12:00:00;6413;480;;;;;
8888;8272;000:00:00:00;001:12:00:00;7050;720;;;;;
8889;8272;000:00:00:00;001:12:00:00;6547;720;;;;;
8890;8272;000:00:00:00;001:12:00:00;6413;480;;;;;
8951;8272;000:00:00:00;001:12:00:00;15000;1200;;;;;
8953;8272;000:00:00:00;001:12:00:00;12000;1200;;;;;
8970;8272;000:00:00:00;001:12:00:00;3364;420;;;;;
9003;8272;000:00:00:00;001:12:00:00;2500;420;;;;;
9004;8272;000:00:00:00;001:12:00:00;2500;420;;;;;
9048;8272;000:00:00:00;001:12:00:00;0;0;;;;;
9109;8272;000:00:00:00;001:12:00:00;7335;600;;;;;
9110;8272;000:00:00:00;001:12:00:00;6487;600;;;;;
9129;8272;000:00:00:00;001:12:00:00;0;0;;;;;
9362;8272;000:00:00:00;001:12:00:00;15000;1200;;;;;
9362;8296;000:00:00:00;001:12:00:00;13440;1680;;;;;
8207;8309;000:00:00:00;001:12:00:00;7200;600;;;;;
8208;8309;000:00:00:00;001:12:00:00;7200;600;;;;;
9189;8309;000:00:00:00;001:12:00:00;15000;1800;;;;;
9190;8309;000:00:00:00;001:12:00:00;15000;1020;;;;;
9380;8309;000:00:00:00;001:12:00:00;0;0;;;;;
8890;8313;000:00:00:00;001:12:00:00;14400;1800;;;;;
8320;8319;000:00:00:00;001:12:00:00;300;120;;;;;
8323;8319;000:00:00:00;001:12:00:00;300;120;;;;;
8353;8319;000:00:00:00;001:12:00:00;3500;420;;;;;
8354;8319;000:00:00:00;001:12:00:00;3500;180;;;;;
8355;8319;000:00:00:00;001:12:00:00;3500;420;;;;;
8356;8319;000:00:00:00;001:12:00:00;3500;420;;;;;
8357;8319;000:00:00:00;001:12:00:00;3500;180;;;;;
8358;8319;000:00:00:00;001:12:00:00;3500;420;;;;;
8361;8319;000:00:00:00;001:12:00:00;3500;420;;;;;
8362;8319;000:00:00:00;001:12:00:00;3500;420;;;;;
8399;8319;000:00:00:00;001:12:00:00;3300;420;;;;;
8444;8319;000:00:00:00;001:12:00:00;5860;540;;;;;
8747;8319;000:00:00:00;001:12:00:00;3500;420;;;;;
8812;8319;000:00:00:00;001:12:00:00;13000;1200;;;;;
8880;8319;000:00:00:00;001:12:00:00;9500;900;;;;;
8881;8319;000:00:00:00;001:12:00:00;9500;900;;;;;
8882;8319;000:00:00:00;001:12:00:00;0;0;;;;;
8883;8319;000:00:00:00;001:12:00:00;9500;1080;;;;;
8884;8319;000:00:00:00;001:12:00:00;0;0;;;;;
8885;8319;000:00:00:00;001:12:00:00;9500;1080;;;;;
8886;8319;000:00:00:00;001:12:00:00;9500;1080;;;;;
8887;8319;000:00:00:00;001:12:00:00;9500;1080;;;;;
8888;8319;000:00:00:00;001:12:00:00;9500;1080;;;;;
8889;8319;000:00:00:00;001:12:00:00;0;0;;;;;
8890;8319;000:00:00:00;001:12:00:00;9500;900;;;;;
9144;8319;000:00:00:00;001:12:00:00;6000;780;;;;;
9216;8319;000:00:00:00;001:12:00:00;500;180;;;;;
9375;8319;000:00:00:00;001:12:00:00;6500;900;;;;;
8319;8320;000:00:00:00;001:12:00:00;300;120;;;;;
8323;8320;000:00:00:00;001:12:00:00;300;120;;;;;
8353;8320;000:00:00:00;001:12:00:00;3500;420;;;;;
8354;8320;000:00:00:00;001:12:00:00;3500;180;;;;;
8355;8320;000:00:00:00;001:12:00:00;3500;180;;;;;
8356;8320;000:00:00:00;001:12:00:00;3500;420;;;;;
8357;8320;000:00:00:00;001:12:00:00;3500;180;;;;;
8358;8320;000:00:00:00;001:12:00:00;3500;180;;;;;
8361;8320;000:00:00:00;001:12:00:00;3500;420;;;;;
8362;8320;000:00:00:00;001:12:00:00;3500;420;;;;;
8399;8320;000:00:00:00;001:12:00:00;3300;420;;;;;
8444;8320;000:00:00:00;001:12:00:00;5860;540;;;;;
8747;8320;000:00:00:00;001:12:00:00;3500;420;;;;;
8812;8320;000:00:00:00;001:12:00:00;13000;1200;;;;;
8880;8320;000:00:00:00;001:12:00:00;0;0;;;;;
8881;8320;000:00:00:00;001:12:00:00;9500;1080;;;;;
8882;8320;000:00:00:00;001:12:00:00;9500;1080;;;;;
8883;8320;000:00:00:00;001:12:00:00;9500;1080;;;;;
8884;8320;000:00:00:00;001:12:00:00;9500;1080;;;;;
8885;8320;000:00:00:00;001:12:00:00;9500;1080;;;;;
8886;8320;000:00:00:00;001:12:00:00;9500;1080;;;;;
8887;8320;000:00:00:00;001:12:00:00;9500;900;;;;;
8888;8320;000:00:00:00;001:12:00:00;9500;1080;;;;;
8889;8320;000:00:00:00;001:12:00:00;9500;1080;;;;;
8890;8320;000:00:00:00;001:12:00:00;9500;1080;;;;;
9144;8320;000:00:00:00;001:12:00:00;6000;780;;;;;
9216;8320;000:00:00:00;001:12:00:00;500;180;;;;;
9375;8320;000:00:00:00;001:12:00:00;6500;900;;;;;
8319;8323;000:00:00:00;001:12:00:00;300;120;;;;;
8320;8323;000:00:00:00;001:12:00:00;300;120;;;;;
8334;8332;000:00:00:00;001:12:00:00;500;180;;;;;
9104;8332;000:00:00:00;001:12:00:00;7157;540;;;;;
9132;8332;000:00:00:00;001:12:00:00;4000;360;;;;;
9683;8332;000:00:00:00;001:12:00:00;7157;540;;;;;
9698;8332;000:00:00:00;001:12:00:00;7157;540;;;;;
9700;8332;000:00:00:00;001:12:00:00;7157;540;;;;;
8334;8333;000:00:00:00;001:12:00:00;500;180;;;;;
9104;8333;000:00:00:00;001:12:00:00;7157;540;;;;;
9132;8333;000:00:00:00;001:12:00:00;4000;360;;;;;
9683;8333;000:00:00:00;001:12:00:00;7157;540;;;;;
9698;8333;000:00:00:00;001:12:00:00;7157;540;;;;;
9700;8333;000:00:00:00;001:12:00:00;7157;540;;;;;
8332;8334;000:00:00:00;001:12:00:00;500;180;;;;;
8333;8334;000:00:00:00;001:12:00:00;500;180;;;;;
8272;8336;000:00:00:00;001:12:00:00;5280;660;;;;;
8319;8353;000:00:00:00;001:12:00:00;3500;420;;;;;
8320;8353;000:00:00:00;001:12:00:00;3500;180;;;;;
8354;8353;000:00:00:00;001:12:00:00;142;60;;;;;
8355;8353;000:00:00:00;001:12:00:00;345;0;;;;;
8356;8353;000:00:00:00;001:12:00:00;45;60;;;;;
8357;8353;000:00:00:00;001:12:00:00;289;120;;;;;
8358;8353;000:00:00:00;001:12:00:00;99;60;;;;;
8361;8353;000:00:00:00;001:12:00:00;294;120;;;;;
8362;8353;000:00:00:00;001:12:00:00;294;120;;;;;
8386;8353;000:00:00:00;001:12:00:00;1648;120;;;;;
8387;8353;000:00:00:00;001:12:00:00;1648;120;;;;;
8395;8353;000:00:00:00;001:12:00:00;1500;240;;;;;
8396;8353;000:00:00:00;001:12:00:00;1500;240;;;;;
8399;8353;000:00:00:00;001:12:00:00;1316;180;;;;;
8429;8353;000:00:00:00;001:12:00:00;1000;180;;;;;
8444;8353;000:00:00:00;001:12:00:00;9778;1080;;;;;
8646;8353;000:00:00:00;001:12:00:00;13000;900;;;;;
8647;8353;000:00:00:00;001:12:00:00;13000;900;;;;;
8675;8353;000:00:00:00;001:12:00:00;16500;1200;;;;;
8826;8353;000:00:00:00;001:12:00:00;5500;600;;;;;
8880;8353;000:00:00:00;001:12:00:00;0;0;;;;;
8881;8353;000:00:00:00;001:12:00:00;0;0;;;;;
8882;8353;000:00:00:00;001:12:00:00;7095;900;;;;;
8883;8353;000:00:00:00;001:12:00:00;0;0;;;;;
8884;8353;000:00:00:00;001:12:00:00;7156;900;;;;;
8885;8353;000:00:00:00;001:12:00:00;0;0;;;;;
8886;8353;000:00:00:00;001:12:00:00;6989;900;;;;;
8887;8353;000:00:00:00;001:12:00:00;7111;900;;;;;
8888;8353;000:00:00:00;001:12:00:00;7489;900;;;;;
8889;8353;000:00:00:00;001:12:00:00;0;0;;;;;
8890;8353;000:00:00:00;001:12:00:00;6695;900;;;;;
8951;8353;000:00:00:00;001:12:00:00;9000;900;;;;;
8953;8353;000:00:00:00;001:12:00:00;9000;900;;;;;
9216;8353;000:00:00:00;001:12:00:00;12000;900;;;;;
9220;8353;000:00:00:00;001:12:00:00;6000;600;;;;;
9305;8353;000:00:00:00;001:12:00:00;1000;180;;;;;
9362;8353;000:00:00:00;001:12:00:00;9000;900;;;;;
9375;8353;000:00:00:00;001:12:00:00;7500;420;;;;;
8319;8354;000:00:00:00;001:12:00:00;3500;420;;;;;
8320;8354;000:00:00:00;001:12:00:00;3500;420;;;;;
8353;8354;000:00:00:00;001:12:00:00;45;60;;;;;
8355;8354;000:00:00:00;001:12:00:00;345;0;;;;;
8356;8354;000:00:00:00;001:12:00:00;45;60;;;;;
8357;8354;000:00:00:00;001:12:00:00;99;60;;;;;
8358;8354;000:00:00:00;001:12:00:00;117;0;;;;;
8361;8354;000:00:00:00;001:12:00:00;142;60;;;;;
8362;8354;000:00:00:00;001:12:00:00;99;60;;;;;
8386;8354;000:00:00:00;001:12:00:00;1734;120;;;;;
8387;8354;000:00:00:00;001:12:00:00;1492;120;;;;;
8395;8354;000:00:00:00;001:12:00:00;1500;240;;;;;
8396;8354;000:00:00:00;001:12:00:00;1500;240;;;;;
8399;8354;000:00:00:00;001:12:00:00;1316;180;;;;;
8429;8354;000:00:00:00;001:12:00:00;1000;180;;;;;
8444;8354;000:00:00:00;001:12:00:00;9778;1080;;;;;
8646;8354;000:00:00:00;001:12:00:00;13000;900;;;;;
8647;8354;000:00:00:00;001:12:00:00;13000;900;;;;;
8675;8354;000:00:00:00;001:12:00:00;16500;1200;;;;;
8826;8354;000:00:00:00;001:12:00:00;5500;600;;;;;
8880;8354;000:00:00:00;001:12:00:00;7156;900;;;;;
8881;8354;000:00:00:00;001:12:00:00;6695;900;;;;;
8882;8354;000:00:00:00;001:12:00:00;7156;900;;;;;
8883;8354;000:00:00:00;001:12:00:00;7095;900;;;;;
8884;8354;000:00:00:00;001:12:00:00;7456;900;;;;;
8885;8354;000:00:00:00;001:12:00:00;6964;900;;;;;
8886;8354;000:00:00:00;001:12:00:00;6964;900;;;;;
8887;8354;000:00:00:00;001:12:00:00;7148;900;;;;;
8888;8354;000:00:00:00;001:12:00:00;6695;900;;;;;
8889;8354;000:00:00:00;001:12:00:00;6695;900;;;;;
8890;8354;000:00:00:00;001:12:00:00;7111;900;;;;;
8951;8354;000:00:00:00;001:12:00:00;9000;900;;;;;
8953;8354;000:00:00:00;001:12:00:00;9000;900;;;;;
9216;8354;000:00:00:00;001:12:00:00;12000;900;;;;;
9220;8354;000:00:00:00;001:12:00:00;6000;600;;;;;
9305;8354;000:00:00:00;001:12:00:00;1000;180;;;;;
9362;8354;000:00:00:00;001:12:00:00;9000;900;;;;;
9375;8354;000:00:00:00;001:12:00:00;7500;420;;;;;
8319;8355;000:00:00:00;001:12:00:00;3500;180;;;;;
8320;8355;000:00:00:00;001:12:00:00;3500;180;;;;;
8353;8355;000:00:00:00;001:12:00:00;142;60;;;;;
8354;8355;000:00:00:00;001:12:00:00;19;0;;;;;
