* Konfiguration
*
* Populationsgroesse festlegen
* Definiert die Größe der Population für die Lösung mit Simulated Annealing. Default: 1000
? sa.population_size=1000
* Definiert die Größe der Population für die Lösung mit Ant Colony Optimization. Default: 10000
? aco.population_size=1000
*
* Maximale Anzahl von Umläufen
* Die grösste erwartete Anzahl von Umläufen in einer Lösung. Zu kleine Werte führen dazu, dass das Programm nicht korrekt arbeitet.
* Zu grosse Werte führen zu einem unnötig großen Speicherverbrauch.
* Default: 700
? aco.max_num_of_circulations=10710
*
* Maximale Länge eines Umlaufs.
* Beeinflusst den Speicherbedarf.
* Default: 50
? aco.max_circulation_length=40
? sa.max_circulation_length=120
*
* Verbindungsfahrten überprüfen
* Die Input-Datei enthält möglicherweise Verbindungsfahrten, deren Dauer oder Laufzeit mit 0 angegeben ist. Wenn 'check_emtpy_trips'
* gleich 'true' ist wird dies überprüft und falls nötig werden die Dauer bzw. die Laufzeit mit Durchschnittswerden überschrieben.
? check_emtpy_trips=true
*
* Servicefahrten überprüfen
* Die Input-Datei enthält möglicherweise nicht für alle Haltestellen, an denen Servicefahrten enden eine Verbindungsfahrt zu einem
* in der Input-Datei definierten Depot. Wenn 'check_service_trips' gleich 'true' ist wird dies überprüft und falls nötig werden
* neue Verbindungsfahrten erzeugt, die die Haltestellen der betroffenen Servicefahrten mit Depots verbinden.
? check_service_trips=true
*
* Depots festlegen
* Definiert, nach welchem Verfahren die Depots festgelegt werden.
* no_service_trip:	Jede Haltestelle, an der keine Servicefahrten ankommen oder abgehen wird als Depot angesehen.
* one_digit_id:		Jede Haltestelle mit einstelliger Legacy-Id wird als Depot angesehen.
*?depot_detection_mode=no_service_trip
?depot_detection_mode=one_digit_id
*
* Haltestellennamen
* true: Die Haltestellennamen werden durch zufällig ausgewählte Strassennamen ersetzt.
?use_random_streetnames=false
*?use_random_streetnames=true
*
* Ladestationen
* Definiert, nach welchem Verfahren die Ladestationen festgelegt werden.
* no_charging_stations: 	Es wird ein VSP für konventionelle Fahrzeuge gelöst. Keine Ladestationen & unbegrenzte Batteriekapazität.
* random_stops:				Zufällig ausgewählte Haltestellen werden zu Ladestationen (prozentualer Anteil: charging_station_ratio).
* veh_capacity_at_stops: 	Jede Haltestelle mit einer VehCapacityForCharging > 0 wird zu Ladestation.
* veh_type_entry:			Jede Haltestelle mit einem Eintrag im Block VEHTYPETOCHARGINGSTATION wird zu Ladestation.
*?charging_station_detection_mode=no_charging_stations
?charging_station_detection_mode=random_stops
*?charging_station_detection_mode=veh_capacity_at_stops
*?charging_station_detection_mode=veh_type_entry
*
* Anteil der Ladestationen
* Prozentualer Anteil von Ladestationen an der Gesamtanzahl der Bushaltestellen im Bereich 0-100. Nur relevant, wenn 
* 'charging_station_detection_mode' gleich 'random' ist. Default: 10%
* 0:   Über die Depots hinaus gibt es keine Ladestationen.
* 100: Jede Bushaltestelle ist auch eine Ladestation.
?charging_station_ratio=10
*
$CHARGINGSYSTEM:ID;Name
0;Plugin
1;Panthograph/Overhead
2;Battery Change
3;Induction
*
$STOPPOINT:ID;Code;Name;VehCapacityForCharging
2031824;31;649;116;000:15:40:00;000:16:20:00;0;0;1;0;0;12000
2031704;31;116;649;000:15:54:00;000:16:36:00;0;0;1;0;0;12600
2031826;31;649;116;000:16:00:00;000:16:40:00;0;0;1;0;0;12000
2031724;31;116;649;000:16:14:00;000:16:56:00;0;0;1;0;0;12600
2031828;31;649;116;000:16:20:00;000:17:00:00;0;0;1;0;0;12000
2031728;31;116;649;000:16:34:00;000:17:16:00;0;0;1;0;0;12600
2031830;31;649;116;000:16:40:00;000:17:20:00;0;0;1;0;0;12000
2031731;31;116;649;000:16:54:00;000:17:36:00;0;0;1;0;0;12600
2031832;31;649;116;000:17:00:00;000:17:40:00;0;0;1;0;0;12000
2031733;31;116;649;000:17:14:00;000:17:56:00;0;0;1;0;0;12600
2031834;31;649;116;000:17:20:00;000:18:00:00;0;0;1;0;0;12000
2031735;31;116;649;000:17:34:00;000:18:16:00;0;0;1;0;0;12600
2031836;31;649;116;000:17:40:00;000:18:20:00;0;0;1;0;0;12000
2031737;31;116;649;000:17:54:00;000:18:36:00;0;0;1;0;0;12600
2031838;31;649;116;000:18:00:00;000:18:40:00;0;0;1;0;0;12000
2031739;31;116;649;000:18:14:00;000:18:56:00;0;0;1;0;0;12600
2031840;31;649;116;000:18:20:00;000:19:00:00;0;0;1;0;0;12000
2031741;31;116;649;000:18:34:00;000:19:16:00;0;0;1;0;0;12600
2031842;31;649;116;000:18:40:00;000:19:20:00;0;0;1;0;0;12000
2031787;31;116;649;000:18:54:00;000:19:36:00;0;0;1;0;0;12600
2031844;31;649;116;000:19:00:00;000:19:40:00;0;0;1;0;0;12000
2031789;31;116;649;000:19:14:00;000:19:56:00;0;0;1;0;0;12600
2031846;31;649;116;000:19:20:00;000:20:00:00;0;0;1;0;0;12000
2031792;31;116;649;000:19:34:00;000:20:16:00;0;0;1;0;0;12600
2031848;31;649;116;000:19:40:00;000:20:20:00;0;0;1;0;0;12000
2097384;32;770;486;000:05:21:00;000:06:08:00;0;0;1;0;0;14100
2097386;32;486;770;000:05:32:00;000:06:21:00;0;0;1;0;0;14700
2097388;32;770;486;000:05:41:00;000:06:28:00;0;0;1;0;0;14100
2097390;32;486;770;000:05:52:00;000:06:41:00;0;120;1;0;0;14700
2097392;32;770;486;000:06:01:00;000:06:48:00;0;240;1;0;0;14100
2097394;32;486;770;000:06:12:00;000:07:01:00;0;120;1;0;0;14700
2097396;32;770;486;000:06:21:00;000:07:08:00;0;240;1;0;0;14100
2097398;32;486;770;000:06:32:00;000:07:21:00;0;120;1;0;0;14700
2097400;32;770;486;000:06:41:00;000:07:28:00;0;240;1;0;0;14100
2097402;32;486;770;000:06:52:00;000:07:41:00;0;120;1;0;0;14700
2097404;32;770;486;000:07:01:00;000:07:48:00;0;240;1;0;0;14100
2097174;32;770;649;000:07:11:00;000:07:30:00;0;0;1;0;0;5700
2097407;32;486;770;000:07:12:00;000:08:01:00;0;120;1;0;0;14700
2097164;32;649;770;000:07:12:00;000:07:29:00;0;120;1;0;0;5100
2097410;32;770;486;000:07:21:00;000:08:08:00;0;240;1;0;0;14100
2097192;32;346;649;000:07:23:00;000:07:34:00;0;0;1;0;0;3300
2097169;32;770;649;000:07:31:00;000:07:50:00;0;0;1;0;0;5700
2097413;32;486;770;000:07:32:00;000:08:21:00;0;120;1;0;0;14700
2097415;32;770;486;000:07:41:00;000:08:28:00;0;240;1;0;0;14100
2097417;32;486;770;000:07:52:00;000:08:41:00;0;120;1;0;0;14700
2097419;32;770;486;000:08:01:00;000:08:48:00;0;0;1;0;0;14100
2097421;32;486;770;000:08:12:00;000:09:01:00;0;120;1;0;0;14700
2097423;32;770;486;000:08:15:00;000:08:57:00;0;0;1;0;0;12600
2097425;32;486;770;000:08:25:00;000:09:10:00;0;120;1;0;0;13500
2097427;32;770;486;000:08:35:00;000:09:17:00;0;0;1;0;0;12600
2097430;32;486;770;000:08:45:00;000:09:30:00;0;120;1;0;0;13500
2097432;32;770;486;000:08:55:00;000:09:37:00;0;0;1;0;0;12600
2097435;32;486;770;000:09:05:00;000:09:50:00;0;120;1;0;0;13500
2097437;32;770;486;000:09:15:00;000:09:57:00;0;0;1;0;0;12600
2097439;32;486;770;000:09:25:00;000:10:10:00;0;120;1;0;0;13500
2097442;32;770;486;000:09:35:00;000:10:17:00;0;0;1;0;0;12600
2097444;32;486;770;000:09:45:00;000:10:30:00;0;120;1;0;0;13500
2097447;32;770;486;000:09:55:00;000:10:37:00;0;0;1;0;0;12600
2097449;32;486;770;000:10:05:00;000:10:50:00;0;120;1;0;0;13500
2097451;32;770;486;000:10:15:00;000:10:57:00;0;0;1;0;0;12600
2097454;32;486;770;000:10:25:00;000:11:10:00;0;120;1;0;0;13500
2097456;32;770;486;000:10:35:00;000:11:17:00;0;0;1;0;0;12600
2097459;32;486;770;000:10:45:00;000:11:30:00;0;120;1;0;0;13500
2097461;32;770;486;000:10:55:00;000:11:37:00;0;0;1;0;0;12600
2097463;32;486;770;000:11:05:00;000:11:50:00;0;120;1;0;0;13500
2097466;32;770;486;000:11:15:00;000:11:57:00;0;0;1;0;0;12600
2097468;32;486;770;000:11:25:00;000:12:10:00;0;120;1;0;0;13500
2097471;32;770;486;000:11:35:00;000:12:17:00;0;0;1;0;0;12600
2097473;32;486;770;000:11:45:00;000:12:30:00;0;120;1;0;0;13500
2097475;32;770;486;000:11:55:00;000:12:37:00;0;0;1;0;0;12600
2097478;32;486;770;000:12:05:00;000:12:50:00;0;120;1;0;0;13500
2097480;32;770;486;000:12:15:00;000:12:57:00;0;0;1;0;0;12600
2097483;32;486;770;000:12:25:00;000:13:10:00;0;120;1;0;0;13500
2097485;32;770;486;000:12:35:00;000:13:17:00;0;0;1;0;0;12600
2097487;32;486;770;000:12:45:00;000:13:30:00;0;120;1;0;0;13500
2097490;32;770;486;000:12:55:00;000:13:37:00;0;0;1;0;0;12600
2097492;32;486;770;000:13:05:00;000:13:50:00;0;120;1;0;0;13500
2097181;32;733;770;000:13:10:00;000:13:21:00;0;120;1;0;0;3300
2097495;32;770;486;000:13:15:00;000:13:57:00;0;0;1;0;0;12600
2097497;32;486;770;000:13:25:00;000:14:10:00;0;120;1;0;0;13500
2097499;32;770;486;000:13:35:00;000:14:17:00;0;0;1;0;0;12600
2097502;32;486;770;000:13:45:00;000:14:30:00;0;120;1;0;0;13500
2097504;32;770;486;000:13:55:00;000:14:37:00;0;0;1;0;0;12600
2097507;32;486;770;000:14:05:00;000:14:50:00;0;120;1;0;0;13500
2097509;32;770;486;000:14:15:00;000:14:57:00;0;0;1;0;0;12600
2097511;32;486;770;000:14:25:00;000:15:10:00;0;120;1;0;0;13500
2097514;32;770;486;000:14:35:00;000:15:17:00;0;0;1;0;0;12600
2097516;32;486;770;000:14:45:00;000:15:30:00;0;120;1;0;0;13500
2097519;32;770;486;000:14:55:00;000:15:37:00;0;240;1;0;0;12600
2097521;32;486;770;000:15:05:00;000:15:50:00;0;120;1;0;0;13500
2097523;32;770;486;000:15:15:00;000:15:57:00;0;240;1;0;0;12600
2097526;32;486;770;000:15:25:00;000:16:10:00;0;120;1;0;0;13500
2097528;32;770;486;000:15:35:00;000:16:17:00;0;240;1;0;0;12600
2097531;32;486;770;000:15:45:00;000:16:30:00;0;120;1;0;0;13500
2097533;32;770;486;000:15:55:00;000:16:37:00;0;240;1;0;0;12600
2097535;32;486;770;000:16:05:00;000:16:50:00;0;120;1;0;0;13500
2097538;32;770;486;000:16:15:00;000:16:57:00;0;240;1;0;0;12600
2097540;32;486;770;000:16:25:00;000:17:10:00;0;120;1;0;0;13500
2097543;32;770;486;000:16:35:00;000:17:17:00;0;240;1;0;0;12600
2097545;32;486;770;000:16:45:00;000:17:30:00;0;120;1;0;0;13500
2097547;32;770;486;000:16:55:00;000:17:37:00;0;240;1;0;0;12600
2097550;32;486;770;000:17:05:00;000:17:50:00;0;120;1;0;0;13500
2097552;32;770;486;000:17:15:00;000:17:57:00;0;240;1;0;0;12600
2097555;32;486;770;000:17:25:00;000:18:10:00;0;120;1;0;0;13500
2097557;32;770;486;000:17:35:00;000:18:17:00;0;240;1;0;0;12600
2097559;32;486;770;000:17:45:00;000:18:30:00;0;120;1;0;0;13500
2097562;32;770;486;000:17:55:00;000:18:37:00;0;0;1;0;0;12600
2097564;32;486;770;000:18:05:00;000:18:50:00;0;120;1;0;0;13500
2097567;32;770;486;000:18:15:00;000:18:57:00;0;0;1;0;0;12600
2097569;32;486;770;000:18:25:00;000:19:10:00;0;120;1;0;0;13500
2097571;32;770;486;000:18:35:00;000:19:17:00;0;0;1;0;0;12600
2097574;32;486;770;000:18:45:00;000:19:30:00;0;120;1;0;0;13500
2097576;32;770;486;000:18:55:00;000:19:37:00;0;0;1;0;0;12600
2097579;32;486;770;000:19:05:00;000:19:50:00;0;120;1;0;0;13500
2097581;32;770;486;000:19:15:00;000:19:57:00;0;0;1;0;0;12600
2097583;32;486;770;000:19:25:00;000:20:10:00;0;120;1;0;0;13500
2097586;32;770;486;000:19:35:00;000:20:17:00;0;0;1;0;0;12600
2097588;32;486;770;000:19:45:00;000:20:30:00;0;120;1;0;0;13500
2097591;32;770;486;000:19:55:00;000:20:37:00;0;0;1;0;0;12600
2097593;32;486;770;000:20:05:00;000:20:50:00;0;120;1;0;0;13500
2097595;32;770;649;000:20:18:00;000:20:33:00;0;0;1;0;0;4500
2097598;32;486;770;000:20:25:00;000:21:10:00;0;120;1;0;0;13500
2097600;32;770;649;000:20:38:00;000:20:53:00;0;0;1;0;0;4500
2097603;32;486;649;000:20:45:00;000:21:15:00;0;0;1;0;0;9000
2097605;32;770;649;000:20:58:00;000:21:13:00;0;0;1;0;0;4500
2097607;32;770;649;000:21:18:00;000:21:33:00;0;0;1;0;0;4500
2228453;34;649;885;000:04:53:00;000:05:26:00;0;0;1;0;0;9900
2228455;34;1766;885;000:05:04:00;000:05:46:00;0;0;1;0;0;12600
2228457;34;885;1766;000:05:18:00;000:06:00:00;0;0;1;0;0;12600
2228459;34;1766;885;000:05:24:00;000:06:06:00;0;0;1;0;0;12600
2228461;34;885;1766;000:05:38:00;000:06:20:00;0;0;1;0;0;12600
2228463;34;1766;885;000:05:44:00;000:06:26:00;0;0;1;0;0;12600
2228465;34;885;1766;000:05:58:00;000:06:40:00;0;0;1;0;0;12600
2228467;34;1766;885;000:06:04:00;000:06:46:00;0;240;1;0;0;12600
2228469;34;885;1766;000:06:18:00;000:07:00:00;0;0;1;0;0;12600
2228471;34;1766;885;000:06:24:00;000:07:06:00;0;240;1;0;0;12600
2228473;34;885;1766;000:06:38:00;000:07:20:00;0;0;1;0;0;12600
2228475;34;1766;885;000:06:44:00;000:07:26:00;0;240;1;0;0;12600
2228477;34;885;1766;000:06:58:00;000:07:40:00;0;0;1;0;0;12600
2228240;34;1222;613;000:07:00:00;000:07:06:00;0;0;1;0;0;1800
2228479;34;1766;885;000:07:04:00;000:07:46:00;0;240;1;0;0;12600
2228245;34;1222;613;000:07:12:00;000:07:18:00;0;0;1;0;0;1800
2228230;34;1222;995;000:07:14:00;000:07:22:00;0;0;1;0;0;2400
2228481;34;885;1766;000:07:18:00;000:08:00:00;0;0;1;0;0;12600
2228483;34;1766;885;000:07:24:00;000:08:06:00;0;240;1;0;0;12600
2228250;34;1222;613;000:07:24:00;000:07:30:00;0;0;1;0;0;1800
2228256;34;1222;613;000:07:36:00;000:07:42:00;0;0;1;0;0;1800
2228485;34;885;1766;000:07:38:00;000:08:20:00;0;0;1;0;0;12600
2228235;34;995;1222;000:07:42:00;000:07:49:00;0;0;1;0;0;2100
2228487;34;1766;885;000:07:44:00;000:08:26:00;0;240;1;0;0;12600
2228263;34;1222;613;000:07:48:00;000:07:54:00;0;0;1;0;0;1800
2228489;34;885;1766;000:07:58:00;000:08:40:00;0;0;1;0;0;12600
2228266;34;1222;613;000:08:00:00;000:08:06:00;0;0;1;0;0;1800
2228491;34;1766;885;000:08:04:00;000:08:46:00;0;180;1;0;0;12600
2228280;34;1222;613;000:08:12:00;000:08:18:00;0;0;1;0;0;1800
2228493;34;885;1766;000:08:18:00;000:09:00:00;0;0;1;0;0;12600
2228495;34;1766;885;000:08:24:00;000:09:06:00;0;180;1;0;0;12600
2228281;34;1222;613;000:08:24:00;000:08:30:00;0;0;1;0;0;1800
2228293;34;1222;613;000:08:36:00;000:08:42:00;0;0;1;0;0;1800
2228497;34;885;1766;000:08:38:00;000:09:20:00;0;0;1;0;0;12600
2228499;34;1766;885;000:08:44:00;000:09:26:00;0;180;1;0;0;12600
2228297;34;1222;613;000:08:48:00;000:08:54:00;0;0;1;0;0;1800
2228501;34;885;1766;000:08:58:00;000:09:40:00;0;0;1;0;0;12600
2228305;34;1222;613;000:09:00:00;000:09:06:00;0;0;1;0;0;1800
2228503;34;1766;885;000:09:04:00;000:09:46:00;0;180;1;0;0;12600
2228505;34;885;1766;000:09:18:00;000:10:00:00;0;0;1;0;0;12600
2228507;34;1766;885;000:09:24:00;000:10:06:00;0;180;1;0;0;12600
2228509;34;885;1766;000:09:38:00;000:10:20:00;0;0;1;0;0;12600
2228511;34;1766;885;000:09:44:00;000:10:26:00;0;180;1;0;0;12600
2228513;34;885;1766;000:09:58:00;000:10:40:00;0;0;1;0;0;12600
2228515;34;1766;885;000:10:04:00;000:10:46:00;0;180;1;0;0;12600
2228517;34;885;1766;000:10:18:00;000:11:00:00;0;0;1;0;0;12600
2228519;34;1766;885;000:10:24:00;000:11:06:00;0;180;1;0;0;12600
2228521;34;885;1766;000:10:38:00;000:11:20:00;0;0;1;0;0;12600
2228523;34;1766;885;000:10:44:00;000:11:26:00;0;180;1;0;0;12600
2228525;34;885;1766;000:10:58:00;000:11:40:00;0;0;1;0;0;12600
2228527;34;1766;885;000:11:04:00;000:11:46:00;0;180;1;0;0;12600
2228529;34;885;1766;000:11:18:00;000:12:00:00;0;0;1;0;0;12600
2228531;34;1766;885;000:11:24:00;000:12:06:00;0;180;1;0;0;12600
2228533;34;885;1766;000:11:38:00;000:12:20:00;0;0;1;0;0;12600
2228535;34;1766;885;000:11:44:00;000:12:26:00;0;180;1;0;0;12600
2228537;34;885;1766;000:11:58:00;000:12:40:00;0;0;1;0;0;12600
2228539;34;1766;885;000:12:04:00;000:12:46:00;0;180;1;0;0;12600
2228541;34;885;1766;000:12:18:00;000:13:00:00;0;0;1;0;0;12600
2228543;34;1766;885;000:12:24:00;000:13:06:00;0;180;1;0;0;12600
2228545;34;885;1766;000:12:38:00;000:13:20:00;0;0;1;0;0;12600
2228547;34;1766;885;000:12:44:00;000:13:26:00;0;180;1;0;0;12600
2228549;34;885;1766;000:12:58:00;000:13:40:00;0;0;1;0;0;12600
2228551;34;1766;885;000:13:04:00;000:13:46:00;0;180;1;0;0;12600
2228553;34;885;1766;000:13:18:00;000:14:00:00;0;0;1;0;0;12600
2228555;34;1766;885;000:13:24:00;000:14:06:00;0;180;1;0;0;12600
2228557;34;885;1766;000:13:38:00;000:14:20:00;0;0;1;0;0;12600
2228559;34;1766;885;000:13:44:00;000:14:26:00;0;180;1;0;0;12600
2228561;34;885;1766;000:13:58:00;000:14:40:00;0;0;1;0;0;12600
2228563;34;1766;885;000:14:04:00;000:14:46:00;0;180;1;0;0;12600
2228565;34;885;1766;000:14:18:00;000:15:00:00;0;0;1;0;0;12600
2228567;34;1766;885;000:14:24:00;000:15:06:00;0;180;1;0;0;12600
2228569;34;885;1766;000:14:38:00;000:15:20:00;0;0;1;0;0;12600
2228571;34;1766;885;000:14:44:00;000:15:26:00;0;180;1;0;0;12600
2228573;34;885;1766;000:14:58:00;000:15:40:00;0;0;1;0;0;12600
2228575;34;1766;885;000:15:04:00;000:15:46:00;0;240;1;0;0;12600
2228313;34;613;1222;000:15:15:00;000:15:21:00;0;0;1;0;0;1800
2228577;34;885;1766;000:15:18:00;000:16:00:00;0;0;1;0;0;12600
2228579;34;1766;885;000:15:24:00;000:16:06:00;0;240;1;0;0;12600
2228317;34;613;1222;000:15:27:00;000:15:33:00;0;0;1;0;0;1800
2228581;34;885;1766;000:15:38:00;000:16:20:00;0;0;1;0;0;12600
2228319;34;613;1222;000:15:39:00;000:15:45:00;0;0;1;0;0;1800
2228583;34;1766;885;000:15:44:00;000:16:26:00;0;240;1;0;0;12600
2228324;34;613;1222;000:15:51:00;000:15:57:00;0;0;1;0;0;1800
2228585;34;885;1766;000:15:58:00;000:16:40:00;0;0;1;0;0;12600
2228337;34;613;1222;000:16:03:00;000:16:09:00;0;0;1;0;0;1800
2228587;34;1766;885;000:16:04:00;000:16:46:00;0;240;1;0;0;12600
2228344;34;613;1222;000:16:15:00;000:16:21:00;0;0;1;0;0;1800
2228589;34;885;1766;000:16:18:00;000:17:00:00;0;0;1;0;0;12600
2228591;34;1766;885;000:16:24:00;000:17:06:00;0;240;1;0;0;12600
2228346;34;613;1222;000:16:27:00;000:16:33:00;0;0;1;0;0;1800
2228593;34;885;1766;000:16:38:00;000:17:20:00;0;0;1;0;0;12600
2228347;34;613;1222;000:16:39:00;000:16:45:00;0;0;1;0;0;1800
2228595;34;1766;885;000:16:44:00;000:17:26:00;0;240;1;0;0;12600
2228348;34;613;1222;000:16:51:00;000:16:57:00;0;0;1;0;0;1800
2228597;34;885;1766;000:16:58:00;000:17:40:00;0;0;1;0;0;12600
2228350;34;613;1222;000:17:03:00;000:17:09:00;0;0;1;0;0;1800
2228599;34;1766;885;000:17:04:00;000:17:46:00;0;240;1;0;0;12600
2228601;34;885;1766;000:17:18:00;000:18:00:00;0;0;1;0;0;12600
2228603;34;1766;885;000:17:24:00;000:18:06:00;0;240;1;0;0;12600
2228605;34;885;1766;000:17:38:00;000:18:20:00;0;0;1;0;0;12600
2228607;34;1766;885;000:17:44:00;000:18:26:00;0;240;1;0;0;12600
2228609;34;885;1766;000:17:58:00;000:18:40:00;0;0;1;0;0;12600
2228611;34;1766;885;000:18:04:00;000:18:46:00;0;180;1;0;0;12600
2228613;34;885;1766;000:18:18:00;000:19:00:00;0;0;1;0;0;12600
2228615;34;1766;885;000:18:24:00;000:19:06:00;0;180;1;0;0;12600
2228617;34;885;1766;000:18:38:00;000:19:20:00;0;0;1;0;0;12600
2228619;34;1766;885;000:18:44:00;000:19:26:00;0;180;1;0;0;12600
2228621;34;885;1766;000:18:58:00;000:19:40:00;0;0;1;0;0;12600
2228623;34;1766;885;000:19:04:00;000:19:46:00;0;180;1;0;0;12600
2228625;34;885;1766;000:19:18:00;000:20:00:00;0;0;1;0;0;12600
2228627;34;1766;885;000:19:24:00;000:20:06:00;0;0;1;0;0;12600
2228629;34;885;1766;000:19:38:00;000:20:20:00;0;0;1;0;0;12600
2228631;34;1766;885;000:19:44:00;000:20:26:00;0;0;1;0;0;12600
2228633;34;885;1766;000:19:58:00;000:20:40:00;0;0;1;0;0;12600
2228635;34;1766;885;000:20:04:00;000:20:46:00;0;0;1;0;0;12600
2228637;34;885;1766;000:20:18:00;000:21:00:00;0;0;1;0;0;12600
2228639;34;1766;885;000:20:24:00;000:21:06:00;0;0;1;0;0;12600
2228641;34;885;1766;000:20:38:00;000:21:20:00;0;0;1;0;0;12600
2228643;34;1766;885;000:20:44:00;000:21:26:00;0;0;1;0;0;12600
2228645;34;885;1766;000:20:58:00;000:21:40:00;0;0;1;0;0;12600
2228647;34;1766;885;000:21:04:00;000:21:46:00;0;0;1;0;0;12600
2228649;34;885;1766;000:21:18:00;000:22:00:00;0;0;1;0;0;12600
2228651;34;1766;885;000:21:24:00;000:22:06:00;0;0;1;0;0;12600
2293761;35;486;530;000:06:43:00;000:06:49:00;0;0;1;0;0;1800
2293762;35;530;486;000:06:50:00;000:06:56:00;0;0;1;0;0;1800
2293763;35;486;530;000:07:03:00;000:07:09:00;0;0;1;0;0;1800
2293764;35;530;486;000:07:10:00;000:07:16:00;0;0;1;0;0;1800
2293765;35;486;530;000:07:23:00;000:07:29:00;0;0;1;0;0;1800
2293766;35;530;486;000:07:30:00;000:07:36:00;0;0;1;0;0;1800
2293767;35;486;530;000:07:43:00;000:07:49:00;0;0;1;0;0;1800
2293768;35;530;486;000:07:50:00;000:07:56:00;0;0;1;0;0;1800
2293769;35;486;530;000:08:03:00;000:08:09:00;0;0;1;0;0;1800
2293770;35;530;486;000:08:10:00;000:08:16:00;0;0;1;0;0;1800
2293771;35;486;530;000:08:23:00;000:08:29:00;0;0;1;0;0;1800
2293772;35;530;486;000:08:30:00;000:08:36:00;0;0;1;0;0;1800
2293773;35;486;530;000:08:43:00;000:08:49:00;0;0;1;0;0;1800
2293801;35;530;486;000:16:00:00;000:16:06:00;0;0;1;0;0;1800
2293803;35;486;530;000:16:10:00;000:16:16:00;0;0;1;0;0;1800
2293804;35;530;486;000:16:20:00;000:16:26:00;0;0;1;0;0;1800
2293806;35;486;530;000:16:30:00;000:16:36:00;0;0;1;0;0;1800
2293808;35;530;486;000:16:40:00;000:16:46:00;0;0;1;0;0;1800
2293810;35;486;530;000:16:50:00;000:16:56:00;0;0;1;0;0;1800
2293812;35;530;486;000:17:00:00;000:17:06:00;0;0;1;0;0;1800
2293814;35;486;530;000:17:10:00;000:17:16:00;0;0;1;0;0;1800
2293816;35;530;486;000:17:20:00;000:17:26:00;0;0;1;0;0;1800
2293818;35;486;530;000:17:30:00;000:17:36:00;0;0;1;0;0;1800
2293820;35;530;486;000:17:40:00;000:17:46:00;0;0;1;0;0;1800
2293822;35;486;530;000:17:50:00;000:17:56:00;0;0;1;0;0;1800
2293832;35;530;486;000:18:00:00;000:18:06:00;0;0;1;0;0;1800
2293833;35;486;530;000:18:10:00;000:18:16:00;0;0;1;0;0;1800
2293834;35;530;486;000:18:20:00;000:18:26:00;0;0;1;0;0;1800
2359569;36;1234;753;000:04:19:00;000:04:55:00;0;0;1;0;0;10800
2359617;36;426;753;000:04:32:00;000:05:25:00;0;0;1;0;0;15900
2359619;36;1234;753;000:04:37:00;000:05:15:00;0;0;1;0;0;11400
2359621;36;753;426;000:04:47:00;000:05:44:00;0;0;1;0;0;17100
2359623;36;426;753;000:04:52:00;000:05:45:00;0;0;1;0;0;15900
2359625;36;1234;753;000:04:59:00;000:05:35:00;0;0;1;0;0;10800
2359627;36;426;753;000:05:02:00;000:05:55:00;0;0;1;0;0;15900
2359629;36;753;426;000:05:02:00;000:05:59:00;0;0;1;0;0;17100
2359631;36;426;753;000:05:12:00;000:06:05:00;0;0;1;0;0;15900
2359633;36;753;426;000:05:18:00;000:06:15:00;0;0;1;0;0;17100
2359635;36;426;753;000:05:22:00;000:06:15:00;0;0;1;0;0;15900
2359637;36;753;426;000:05:28:00;000:06:25:00;0;0;1;0;0;17100
2359639;36;426;753;000:05:32:00;000:06:25:00;0;0;1;0;0;15900
2359641;36;753;426;000:05:38:00;000:06:35:00;0;240;1;0;0;17100
2359643;36;426;753;000:05:42:00;000:06:35:00;0;300;1;0;0;15900
2359645;36;753;426;000:05:48:00;000:06:45:00;0;240;1;0;0;17100
2359647;36;426;753;000:05:52:00;000:06:45:00;0;300;1;0;0;15900
2359649;36;753;426;000:05:58:00;000:06:55:00;0;240;1;0;0;17100
2359651;36;426;753;000:06:02:00;000:06:55:00;0;300;1;0;0;15900
2359653;36;753;426;000:06:08:00;000:07:05:00;0;240;1;0;0;17100
2359655;36;426;753;000:06:12:00;000:07:05:00;0;300;1;0;0;15900
2359657;36;753;426;000:06:18:00;000:07:15:00;0;240;1;0;0;17100
2359659;36;426;753;000:06:22:00;000:07:15:00;0;300;1;0;0;15900
2359661;36;753;426;000:06:28:00;000:07:25:00;0;240;1;0;0;17100
2359663;36;426;753;000:06:32:00;000:07:25:00;0;300;1;0;0;15900
2359665;36;753;426;000:06:38:00;000:07:35:00;0;240;1;0;0;17100
2359667;36;426;753;000:06:42:00;000:07:35:00;0;300;1;0;0;15900
2359669;36;753;426;000:06:48:00;000:07:45:00;0;240;1;0;0;17100
2359671;36;426;753;000:06:52:00;000:07:45:00;0;300;1;0;0;15900
2359673;36;753;426;000:06:58:00;000:07:55:00;0;240;1;0;0;17100
2359675;36;426;753;000:07:02:00;000:07:55:00;0;300;1;0;0;15900
2359677;36;753;426;000:07:08:00;000:08:05:00;0;240;1;0;0;17100
2359679;36;426;753;000:07:12:00;000:08:05:00;0;300;1;0;0;15900
2359681;36;753;426;000:07:18:00;000:08:15:00;0;240;1;0;0;17100
2359683;36;426;753;000:07:22:00;000:08:15:00;0;300;1;0;0;15900
2359685;36;753;426;000:07:28:00;000:08:25:00;0;240;1;0;0;17100
2359687;36;426;753;000:07:32:00;000:08:25:00;0;300;1;0;0;15900
2359689;36;753;426;000:07:38:00;000:08:35:00;0;120;1;0;0;17100
